"","PLAYER","TEAM","POSITION","center","forward","guard","GP","MIN","2FGM","2FG%","3PM","3P%","FTM","FT%","%midrange","%3points","%inthepaint","DFGM","DIFF%","DEFLECTIONS","CONTESTED SHOTS","LOOSE BALLS RECOVERED","STL","AST","BLK","OREB","DREB","PCs","score"
"1232","Thaddeus Young","IND","F",FALSE,TRUE,FALSE,81,30.7,4.8,56.4,0.6,34.9,1.1,64.4,2.1,14.9,74.4,5.6,-1.4,3.3,9.3,1.2,1.5,2.5,0.4,2.4,4.1,"others2",0.7576626
"1233","Thomas Bryant","WAS","C",TRUE,FALSE,FALSE,72,20.8,3.8,68.4,0.5,34.7,1.5,78.1,8.2,13.1,64.6,6.1,0.7,0.7,9.3,0.6,0.3,1.3,0.9,1.6,4.7,"shooting1",-2.119774
"1234","Thomas Bryant","WAS","C",TRUE,FALSE,FALSE,72,20.8,3.8,68.4,0.5,34.7,1.5,78.1,8.2,13.1,64.6,6.1,0.7,0.7,9.3,0.6,0.3,1.3,0.9,1.6,4.7,"shooting2",0.7095814
"1235","Thomas Bryant","WAS","C",TRUE,FALSE,FALSE,72,20.8,3.8,68.4,0.5,34.7,1.5,78.1,8.2,13.1,64.6,6.1,0.7,0.7,9.3,0.6,0.3,1.3,0.9,1.6,4.7,"others1",-1.083358
"1236","Thomas Bryant","WAS","C",TRUE,FALSE,FALSE,72,20.8,3.8,68.4,0.5,34.7,1.5,78.1,8.2,13.1,64.6,6.1,0.7,0.7,9.3,0.6,0.3,1.3,0.9,1.6,4.7,"others2",-2.448604
"1237","Thon Maker","DET","F",FALSE,TRUE,FALSE,64,15.2,0.9,52.2,0.8,32,0.9,66.7,2.5,45.5,34.7,3.7,-1.2,0.6,6.8,0.4,0.3,0.7,0.8,0.6,2.5,"shooting1",0.338054
"1238","Thon Maker","DET","F",FALSE,TRUE,FALSE,64,15.2,0.9,52.2,0.8,32,0.9,66.7,2.5,45.5,34.7,3.7,-1.2,0.6,6.8,0.4,0.3,0.7,0.8,0.6,2.5,"shooting2",-1.488337
"1239","Thon Maker","DET","F",FALSE,TRUE,FALSE,64,15.2,0.9,52.2,0.8,32,0.9,66.7,2.5,45.5,34.7,3.7,-1.2,0.6,6.8,0.4,0.3,0.7,0.8,0.6,2.5,"others1",1.090137
"1240","Thon Maker","DET","F",FALSE,TRUE,FALSE,64,15.2,0.9,52.2,0.8,32,0.9,66.7,2.5,45.5,34.7,3.7,-1.2,0.6,6.8,0.4,0.3,0.7,0.8,0.6,2.5,"others2",-1.734057
"1241","Tim Frazier","MIL","G",FALSE,FALSE,TRUE,59,19,1.3,49.4,0.6,36.6,0.7,75.9,9.7,35.8,41.3,3.9,4.6,1.2,3.3,0.7,0.5,4.2,0.1,0.7,2.2,"shooting1",0.3436759
"1242","Tim Frazier","MIL","G",FALSE,FALSE,TRUE,59,19,1.3,49.4,0.6,36.6,0.7,75.9,9.7,35.8,41.3,3.9,4.6,1.2,3.3,0.7,0.5,4.2,0.1,0.7,2.2,"shooting2",-0.9601375
"1243","Tim Frazier","MIL","G",FALSE,FALSE,TRUE,59,19,1.3,49.4,0.6,36.6,0.7,75.9,9.7,35.8,41.3,3.9,4.6,1.2,3.3,0.7,0.5,4.2,0.1,0.7,2.2,"others1",1.048996
"1244","Tim Frazier","MIL","G",FALSE,FALSE,TRUE,59,19,1.3,49.4,0.6,36.6,0.7,75.9,9.7,35.8,41.3,3.9,4.6,1.2,3.3,0.7,0.5,4.2,0.1,0.7,2.2,"others2",1.223218
"1245","Tim Hardaway Jr.","DAL","G",FALSE,FALSE,TRUE,65,31.6,3.5,44.2,2.5,33.8,3.6,84.1,14.3,41.4,24.5,5.3,2.1,1.3,6.9,1.1,0.8,2.4,0.1,0.5,2.9,"shooting1",1.891818
"1246","Tim Hardaway Jr.","DAL","G",FALSE,FALSE,TRUE,65,31.6,3.5,44.2,2.5,33.8,3.6,84.1,14.3,41.4,24.5,5.3,2.1,1.3,6.9,1.1,0.8,2.4,0.1,0.5,2.9,"shooting2",1.977717
"1247","Tim Hardaway Jr.","DAL","G",FALSE,FALSE,TRUE,65,31.6,3.5,44.2,2.5,33.8,3.6,84.1,14.3,41.4,24.5,5.3,2.1,1.3,6.9,1.1,0.8,2.4,0.1,0.5,2.9,"others1",-0.3844593
"1248","Tim Hardaway Jr.","DAL","G",FALSE,FALSE,TRUE,65,31.6,3.5,44.2,2.5,33.8,3.6,84.1,14.3,41.4,24.5,5.3,2.1,1.3,6.9,1.1,0.8,2.4,0.1,0.5,2.9,"others2",0.8054052
"1249","Tobias Harris","PHI","F",FALSE,TRUE,FALSE,82,34.7,5.5,52.8,1.9,39.5,3.2,86.6,12.3,28.5,43.1,6,0.5,1.1,8.5,0.9,0.6,2.8,0.5,0.8,7,"shooting1",0.4003986
"1250","Tobias Harris","PHI","F",FALSE,TRUE,FALSE,82,34.7,5.5,52.8,1.9,39.5,3.2,86.6,12.3,28.5,43.1,6,0.5,1.1,8.5,0.9,0.6,2.8,0.5,0.8,7,"shooting2",2.564473
"1251","Tobias Harris","PHI","F",FALSE,TRUE,FALSE,82,34.7,5.5,52.8,1.9,39.5,3.2,86.6,12.3,28.5,43.1,6,0.5,1.1,8.5,0.9,0.6,2.8,0.5,0.8,7,"others1",-1.717727
"1252","Tobias Harris","PHI","F",FALSE,TRUE,FALSE,82,34.7,5.5,52.8,1.9,39.5,3.2,86.6,12.3,28.5,43.1,6,0.5,1.1,8.5,0.9,0.6,2.8,0.5,0.8,7,"others2",-0.7673758
"1253","Tony Parker","CHA","G",FALSE,FALSE,TRUE,56,17.9,3.6,48.5,0.2,25.5,1.6,73.4,24.9,7.4,50.6,1.9,-1.5,0.5,2.1,0.4,0.4,3.7,0.1,0.3,1.2,"shooting1",-1.364163
"1254","Tony Parker","CHA","G",FALSE,FALSE,TRUE,56,17.9,3.6,48.5,0.2,25.5,1.6,73.4,24.9,7.4,50.6,1.9,-1.5,0.5,2.1,0.4,0.4,3.7,0.1,0.3,1.2,"shooting2",0.4902163
"1255","Tony Parker","CHA","G",FALSE,FALSE,TRUE,56,17.9,3.6,48.5,0.2,25.5,1.6,73.4,24.9,7.4,50.6,1.9,-1.5,0.5,2.1,0.4,0.4,3.7,0.1,0.3,1.2,"others1",2.708833
"1256","Tony Parker","CHA","G",FALSE,FALSE,TRUE,56,17.9,3.6,48.5,0.2,25.5,1.6,73.4,24.9,7.4,50.6,1.9,-1.5,0.5,2.1,0.4,0.4,3.7,0.1,0.3,1.2,"others2",0.5193735
"1257","Tony Snell","MIL","G",FALSE,FALSE,TRUE,74,17.6,1.1,52.2,1.1,39.7,0.5,88.1,3.6,54.7,33.3,2.9,1.1,0.8,4.4,0.5,0.4,0.9,0.2,0.4,1.7,"shooting1",1.500463
"1258","Tony Snell","MIL","G",FALSE,FALSE,TRUE,74,17.6,1.1,52.2,1.1,39.7,0.5,88.1,3.6,54.7,33.3,2.9,1.1,0.8,4.4,0.5,0.4,0.9,0.2,0.4,1.7,"shooting2",-0.8490887
"1259","Tony Snell","MIL","G",FALSE,FALSE,TRUE,74,17.6,1.1,52.2,1.1,39.7,0.5,88.1,3.6,54.7,33.3,2.9,1.1,0.8,4.4,0.5,0.4,0.9,0.2,0.4,1.7,"others1",2.106643
"1260","Tony Snell","MIL","G",FALSE,FALSE,TRUE,74,17.6,1.1,52.2,1.1,39.7,0.5,88.1,3.6,54.7,33.3,2.9,1.1,0.8,4.4,0.5,0.4,0.9,0.2,0.4,1.7,"others2",-0.2220393
"1261","Torrey Craig","DEN","F",FALSE,TRUE,FALSE,75,20,1.3,56.9,0.8,32.4,0.7,70,2.8,42.6,43.3,3.5,-1.7,1,5.6,1,0.5,1,0.6,1.2,2.3,"shooting1",-0.1349334
"1262","Torrey Craig","DEN","F",FALSE,TRUE,FALSE,75,20,1.3,56.9,0.8,32.4,0.7,70,2.8,42.6,43.3,3.5,-1.7,1,5.6,1,0.5,1,0.6,1.2,2.3,"shooting2",-1.226729
"1263","Torrey Craig","DEN","F",FALSE,TRUE,FALSE,75,20,1.3,56.9,0.8,32.4,0.7,70,2.8,42.6,43.3,3.5,-1.7,1,5.6,1,0.5,1,0.6,1.2,2.3,"others1",0.3003936
"1264","Torrey Craig","DEN","F",FALSE,TRUE,FALSE,75,20,1.3,56.9,0.8,32.4,0.7,70,2.8,42.6,43.3,3.5,-1.7,1,5.6,1,0.5,1,0.6,1.2,2.3,"others2",-0.7688254
"1265","Trae Young","ATL","G",FALSE,FALSE,TRUE,81,30.9,4.6,47.6,1.9,32.4,4.2,82.9,6.2,30.2,41.4,5.7,4.4,1.3,5.3,1.4,0.9,8.1,0.2,0.8,2.9,"shooting1",0.3025234
"1266","Trae Young","ATL","G",FALSE,FALSE,TRUE,81,30.9,4.6,47.6,1.9,32.4,4.2,82.9,6.2,30.2,41.4,5.7,4.4,1.3,5.3,1.4,0.9,8.1,0.2,0.8,2.9,"shooting2",2.221738
"1267","Trae Young","ATL","G",FALSE,FALSE,TRUE,81,30.9,4.6,47.6,1.9,32.4,4.2,82.9,6.2,30.2,41.4,5.7,4.4,1.3,5.3,1.4,0.9,8.1,0.2,0.8,2.9,"others1",-1.527478
"1268","Trae Young","ATL","G",FALSE,FALSE,TRUE,81,30.9,4.6,47.6,1.9,32.4,4.2,82.9,6.2,30.2,41.4,5.7,4.4,1.3,5.3,1.4,0.9,8.1,0.2,0.8,2.9,"others2",2.56372
"1269","Treveon Graham","BKN","F",FALSE,TRUE,FALSE,35,20.4,0.7,41.3,1.1,29.7,0.5,81.8,5.4,62,22.8,3.6,-2.6,0.5,5.5,0.9,0.4,1,0.2,0.7,2.4,"shooting1",1.993984
"1270","Treveon Graham","BKN","F",FALSE,TRUE,FALSE,35,20.4,0.7,41.3,1.1,29.7,0.5,81.8,5.4,62,22.8,3.6,-2.6,0.5,5.5,0.9,0.4,1,0.2,0.7,2.4,"shooting2",-1.510262
"1271","Treveon Graham","BKN","F",FALSE,TRUE,FALSE,35,20.4,0.7,41.3,1.1,29.7,0.5,81.8,5.4,62,22.8,3.6,-2.6,0.5,5.5,0.9,0.4,1,0.2,0.7,2.4,"others1",1.155669
"1272","Treveon Graham","BKN","F",FALSE,TRUE,FALSE,35,20.4,0.7,41.3,1.1,29.7,0.5,81.8,5.4,62,22.8,3.6,-2.6,0.5,5.5,0.9,0.4,1,0.2,0.7,2.4,"others2",-0.6748385
"1273","Trevor Ariza","WAS","F",FALSE,TRUE,FALSE,69,34,2.2,49.5,2.1,33.6,1.9,79.3,3.7,50.4,30.8,5.3,6.7,2.4,5.5,1.2,1.3,3.7,0.3,0.7,4.7,"shooting1",1.465551
"1274","Trevor Ariza","WAS","F",FALSE,TRUE,FALSE,69,34,2.2,49.5,2.1,33.6,1.9,79.3,3.7,50.4,30.8,5.3,6.7,2.4,5.5,1.2,1.3,3.7,0.3,0.7,4.7,"shooting2",0.2089987
"1275","Trevor Ariza","WAS","F",FALSE,TRUE,FALSE,69,34,2.2,49.5,2.1,33.6,1.9,79.3,3.7,50.4,30.8,5.3,6.7,2.4,5.5,1.2,1.3,3.7,0.3,0.7,4.7,"others1",-1.863913
"1276","Trevor Ariza","WAS","F",FALSE,TRUE,FALSE,69,34,2.2,49.5,2.1,33.6,1.9,79.3,3.7,50.4,30.8,5.3,6.7,2.4,5.5,1.2,1.3,3.7,0.3,0.7,4.7,"others2",2.271787
"1277","Trey Burke","DAL","G",FALSE,FALSE,TRUE,58,19.4,3.1,46.1,1,35,1.8,83.1,19.7,26.6,37.4,3.2,-0.7,0.9,4,0.7,0.6,2.7,0.1,0.5,1.2,"shooting1",0.5469822
"1278","Trey Burke","DAL","G",FALSE,FALSE,TRUE,58,19.4,3.1,46.1,1,35,1.8,83.1,19.7,26.6,37.4,3.2,-0.7,0.9,4,0.7,0.6,2.7,0.1,0.5,1.2,"shooting2",0.7604859
"1279","Trey Burke","DAL","G",FALSE,FALSE,TRUE,58,19.4,3.1,46.1,1,35,1.8,83.1,19.7,26.6,37.4,3.2,-0.7,0.9,4,0.7,0.6,2.7,0.1,0.5,1.2,"others1",1.544369
"1280","Trey Burke","DAL","G",FALSE,FALSE,TRUE,58,19.4,3.1,46.1,1,35,1.8,83.1,19.7,26.6,37.4,3.2,-0.7,0.9,4,0.7,0.6,2.7,0.1,0.5,1.2,"others2",0.5815893
"1281","Trey Lyles","DEN","F",FALSE,TRUE,FALSE,64,17.5,2.4,52.7,0.8,24.9,1.3,69.8,8.1,28,49.1,3.3,-1.7,0.6,5.8,0.5,0.5,1.4,0.4,0.7,3.2,"shooting1",-0.8864023
"1282","Trey Lyles","DEN","F",FALSE,TRUE,FALSE,64,17.5,2.4,52.7,0.8,24.9,1.3,69.8,8.1,28,49.1,3.3,-1.7,0.6,5.8,0.5,0.5,1.4,0.4,0.7,3.2,"shooting2",-0.5027042
"1283","Trey Lyles","DEN","F",FALSE,TRUE,FALSE,64,17.5,2.4,52.7,0.8,24.9,1.3,69.8,8.1,28,49.1,3.3,-1.7,0.6,5.8,0.5,0.5,1.4,0.4,0.7,3.2,"others1",1.096277
"1284","Trey Lyles","DEN","F",FALSE,TRUE,FALSE,64,17.5,2.4,52.7,0.8,24.9,1.3,69.8,8.1,28,49.1,3.3,-1.7,0.6,5.8,0.5,0.5,1.4,0.4,0.7,3.2,"others2",-0.9595718
"1285","Troy Brown Jr.","WAS","F",FALSE,TRUE,FALSE,52,14,1.4,45.3,0.4,30.8,0.6,68.1,11.3,26.6,49.2,3,0.2,0.8,3.3,0.6,0.4,1.5,0.1,0.7,2.1,"shooting1",-0.4342837
"1286","Troy Brown Jr.","WAS","F",FALSE,TRUE,FALSE,52,14,1.4,45.3,0.4,30.8,0.6,68.1,11.3,26.6,49.2,3,0.2,0.8,3.3,0.6,0.4,1.5,0.1,0.7,2.1,"shooting2",-1.283364
"1287","Troy Brown Jr.","WAS","F",FALSE,TRUE,FALSE,52,14,1.4,45.3,0.4,30.8,0.6,68.1,11.3,26.6,49.2,3,0.2,0.8,3.3,0.6,0.4,1.5,0.1,0.7,2.1,"others1",1.912512
"1288","Troy Brown Jr.","WAS","F",FALSE,TRUE,FALSE,52,14,1.4,45.3,0.4,30.8,0.6,68.1,11.3,26.6,49.2,3,0.2,0.8,3.3,0.6,0.4,1.5,0.1,0.7,2.1,"others2",-0.03756356
"1289","Troy Daniels","PHX","G",FALSE,FALSE,TRUE,51,14.9,0.8,48.1,1.4,38.1,0.4,78.3,11.3,69.8,13.2,2.4,2.9,0.7,2.5,0.4,0.5,0.5,0.1,0.3,1.2,"shooting1",2.72646
"1290","Troy Daniels","PHX","G",FALSE,FALSE,TRUE,51,14.9,0.8,48.1,1.4,38.1,0.4,78.3,11.3,69.8,13.2,2.4,2.9,0.7,2.5,0.4,0.5,0.5,0.1,0.3,1.2,"shooting2",-1.140734
"1291","Troy Daniels","PHX","G",FALSE,FALSE,TRUE,51,14.9,0.8,48.1,1.4,38.1,0.4,78.3,11.3,69.8,13.2,2.4,2.9,0.7,2.5,0.4,0.5,0.5,0.1,0.3,1.2,"others1",2.873651
"1292","Troy Daniels","PHX","G",FALSE,FALSE,TRUE,51,14.9,0.8,48.1,1.4,38.1,0.4,78.3,11.3,69.8,13.2,2.4,2.9,0.7,2.5,0.4,0.5,0.5,0.1,0.3,1.2,"others2",0.2072347
"1293","Troy Williams","SAC","F",FALSE,TRUE,FALSE,21,14.9,1.4,55.6,0.7,31.8,0.4,60,1.8,37.8,52.3,2.6,6.6,0.9,3.2,0.7,0.5,0.5,0.4,0.6,2.2,"shooting1",-0.7634009
"1294","Troy Williams","SAC","F",FALSE,TRUE,FALSE,21,14.9,1.4,55.6,0.7,31.8,0.4,60,1.8,37.8,52.3,2.6,6.6,0.9,3.2,0.7,0.5,0.5,0.4,0.6,2.2,"shooting2",-1.646317
"1295","Troy Williams","SAC","F",FALSE,TRUE,FALSE,21,14.9,1.4,55.6,0.7,31.8,0.4,60,1.8,37.8,52.3,2.6,6.6,0.9,3.2,0.7,0.5,0.5,0.4,0.6,2.2,"others1",1.876345
"1296","Troy Williams","SAC","F",FALSE,TRUE,FALSE,21,14.9,1.4,55.6,0.7,31.8,0.4,60,1.8,37.8,52.3,2.6,6.6,0.9,3.2,0.7,0.5,0.5,0.4,0.6,2.2,"others2",0.2222174
"1297","Tyler Dorsey","MEM","G",FALSE,FALSE,TRUE,48,14.5,1.3,47.7,0.9,33.3,0.8,62.3,8.1,44.6,34.5,2.8,5.5,0.7,3,0.7,0.3,1.2,0,0.6,1.8,"shooting1",0.5681051
"1298","Tyler Dorsey","MEM","G",FALSE,FALSE,TRUE,48,14.5,1.3,47.7,0.9,33.3,0.8,62.3,8.1,44.6,34.5,2.8,5.5,0.7,3,0.7,0.3,1.2,0,0.6,1.8,"shooting2",-1.364582
"1299","Tyler Dorsey","MEM","G",FALSE,FALSE,TRUE,48,14.5,1.3,47.7,0.9,33.3,0.8,62.3,8.1,44.6,34.5,2.8,5.5,0.7,3,0.7,0.3,1.2,0,0.6,1.8,"others1",2.3851
"1300","Tyler Dorsey","MEM","G",FALSE,FALSE,TRUE,48,14.5,1.3,47.7,0.9,33.3,0.8,62.3,8.1,44.6,34.5,2.8,5.5,0.7,3,0.7,0.3,1.2,0,0.6,1.8,"others2",0.4190216
"1301","Tyler Johnson","PHX","G",FALSE,FALSE,TRUE,57,26.8,2.2,47.7,1.6,34.6,1.7,74.8,4.5,43.6,36.5,4.4,1.8,1.5,6.7,1.3,0.9,2.9,0.5,0.6,2.4,"shooting1",0.9180662
"1302","Tyler Johnson","PHX","G",FALSE,FALSE,TRUE,57,26.8,2.2,47.7,1.6,34.6,1.7,74.8,4.5,43.6,36.5,4.4,1.8,1.5,6.7,1.3,0.9,2.9,0.5,0.6,2.4,"shooting2",-0.1355253
"1303","Tyler Johnson","PHX","G",FALSE,FALSE,TRUE,57,26.8,2.2,47.7,1.6,34.6,1.7,74.8,4.5,43.6,36.5,4.4,1.8,1.5,6.7,1.3,0.9,2.9,0.5,0.6,2.4,"others1",-0.8038742
"1304","Tyler Johnson","PHX","G",FALSE,FALSE,TRUE,57,26.8,2.2,47.7,1.6,34.6,1.7,74.8,4.5,43.6,36.5,4.4,1.8,1.5,6.7,1.3,0.9,2.9,0.5,0.6,2.4,"others2",0.9793073
"1305","Tyler Zeller","MEM","C",TRUE,FALSE,FALSE,6,15.5,2.7,57.1,0,0,2.3,77.8,4.3,0,65.2,3.8,-10.3,0.2,5.7,0.3,0.2,0.7,0.5,1.8,2.2,"shooting1",-3.646405
"1306","Tyler Zeller","MEM","C",TRUE,FALSE,FALSE,6,15.5,2.7,57.1,0,0,2.3,77.8,4.3,0,65.2,3.8,-10.3,0.2,5.7,0.3,0.2,0.7,0.5,1.8,2.2,"shooting2",-0.2161156
"1307","Tyler Zeller","MEM","C",TRUE,FALSE,FALSE,6,15.5,2.7,57.1,0,0,2.3,77.8,4.3,0,65.2,3.8,-10.3,0.2,5.7,0.3,0.2,0.7,0.5,1.8,2.2,"others1",1.182323
"1308","Tyler Zeller","MEM","C",TRUE,FALSE,FALSE,6,15.5,2.7,57.1,0,0,2.3,77.8,4.3,0,65.2,3.8,-10.3,0.2,5.7,0.3,0.2,0.7,0.5,1.8,2.2,"others2",-2.924659
"1309","Tyreke Evans","IND","G",FALSE,FALSE,TRUE,69,20.3,2.6,40.5,1.1,35.6,1.7,71.9,8.8,32.7,42.2,2.9,-3.3,1.4,4.3,1,0.8,2.4,0.3,0.5,2.4,"shooting1",0.5141644
"1310","Tyreke Evans","IND","G",FALSE,FALSE,TRUE,69,20.3,2.6,40.5,1.1,35.6,1.7,71.9,8.8,32.7,42.2,2.9,-3.3,1.4,4.3,1,0.8,2.4,0.3,0.5,2.4,"shooting2",-0.176926
"1311","Tyreke Evans","IND","G",FALSE,FALSE,TRUE,69,20.3,2.6,40.5,1.1,35.6,1.7,71.9,8.8,32.7,42.2,2.9,-3.3,1.4,4.3,1,0.8,2.4,0.3,0.5,2.4,"others1",0.4753302
"1312","Tyreke Evans","IND","G",FALSE,FALSE,TRUE,69,20.3,2.6,40.5,1.1,35.6,1.7,71.9,8.8,32.7,42.2,2.9,-3.3,1.4,4.3,1,0.8,2.4,0.3,0.5,2.4,"others2",0.7036521
"1313","Tyrone Wallace","LAC","G",FALSE,FALSE,TRUE,62,10.1,1.4,44.4,0.1,21.1,0.5,52.6,9.2,5.5,71.6,1.8,0.5,0.5,2.2,0.3,0.3,0.7,0.1,0.3,1.3,"shooting1",-2.494692
"1314","Tyrone Wallace","LAC","G",FALSE,FALSE,TRUE,62,10.1,1.4,44.4,0.1,21.1,0.5,52.6,9.2,5.5,71.6,1.8,0.5,0.5,2.2,0.3,0.3,0.7,0.1,0.3,1.3,"shooting2",-1.874048
"1315","Tyrone Wallace","LAC","G",FALSE,FALSE,TRUE,62,10.1,1.4,44.4,0.1,21.1,0.5,52.6,9.2,5.5,71.6,1.8,0.5,0.5,2.2,0.3,0.3,0.7,0.1,0.3,1.3,"others1",3.319998
"1316","Tyrone Wallace","LAC","G",FALSE,FALSE,TRUE,62,10.1,1.4,44.4,0.1,21.1,0.5,52.6,9.2,5.5,71.6,1.8,0.5,0.5,2.2,0.3,0.3,0.7,0.1,0.3,1.3,"others2",-0.2255946
"1317","Tyson Chandler","LAL","C",TRUE,FALSE,FALSE,55,15.9,1.1,62.2,0,0,0.9,58.6,0,0,70.5,4.9,-2.1,0.5,6,0.4,0.4,0.7,0.4,1.7,3.9,"shooting1",-4.221446
"1318","Tyson Chandler","LAL","C",TRUE,FALSE,FALSE,55,15.9,1.1,62.2,0,0,0.9,58.6,0,0,70.5,4.9,-2.1,0.5,6,0.4,0.4,0.7,0.4,1.7,3.9,"shooting2",-1.887516
"1319","Tyson Chandler","LAL","C",TRUE,FALSE,FALSE,55,15.9,1.1,62.2,0,0,0.9,58.6,0,0,70.5,4.9,-2.1,0.5,6,0.4,0.4,0.7,0.4,1.7,3.9,"others1",0.4147233
"1320","Tyson Chandler","LAL","C",TRUE,FALSE,FALSE,55,15.9,1.1,62.2,0,0,0.9,58.6,0,0,70.5,4.9,-2.1,0.5,6,0.4,0.4,0.7,0.4,1.7,3.9,"others2",-2.038162
"1321","Tyus Jones","MIN","G",FALSE,FALSE,TRUE,68,22.9,2.1,45.3,0.6,31.7,0.9,84.1,14.1,25.6,47.9,3.7,3.9,1.9,4,0.8,1.2,4.8,0.1,0.3,1.6,"shooting1",-0.02087061
"1322","Tyus Jones","MIN","G",FALSE,FALSE,TRUE,68,22.9,2.1,45.3,0.6,31.7,0.9,84.1,14.1,25.6,47.9,3.7,3.9,1.9,4,0.8,1.2,4.8,0.1,0.3,1.6,"shooting2",-0.3136959
"1323","Tyus Jones","MIN","G",FALSE,FALSE,TRUE,68,22.9,2.1,45.3,0.6,31.7,0.9,84.1,14.1,25.6,47.9,3.7,3.9,1.9,4,0.8,1.2,4.8,0.1,0.3,1.6,"others1",0.2028711
"1324","Tyus Jones","MIN","G",FALSE,FALSE,TRUE,68,22.9,2.1,45.3,0.6,31.7,0.9,84.1,14.1,25.6,47.9,3.7,3.9,1.9,4,0.8,1.2,4.8,0.1,0.3,1.6,"others2",2.582022
"1325","Victor Oladipo","IND","G",FALSE,FALSE,TRUE,36,31.9,4.9,47,2.1,34.3,2.9,73,21,32.9,30.8,5.8,2.3,2.8,8.1,1.8,1.7,5.2,0.3,0.6,5,"shooting1",0.9678512
"1326","Victor Oladipo","IND","G",FALSE,FALSE,TRUE,36,31.9,4.9,47,2.1,34.3,2.9,73,21,32.9,30.8,5.8,2.3,2.8,8.1,1.8,1.7,5.2,0.3,0.6,5,"shooting2",1.997209
"1327","Victor Oladipo","IND","G",FALSE,FALSE,TRUE,36,31.9,4.9,47,2.1,34.3,2.9,73,21,32.9,30.8,5.8,2.3,2.8,8.1,1.8,1.7,5.2,0.3,0.6,5,"others1",-3.76354
"1328","Victor Oladipo","IND","G",FALSE,FALSE,TRUE,36,31.9,4.9,47,2.1,34.3,2.9,73,21,32.9,30.8,5.8,2.3,2.8,8.1,1.8,1.7,5.2,0.3,0.6,5,"others2",3.054366
"1329","Walt Lemon Jr.","CHI","G",FALSE,FALSE,TRUE,6,27.9,6,45,0.3,40,1.3,72.7,14,7,69.8,5.7,9,3.3,5.3,1.3,1.8,5,0.2,0.7,3.8,"shooting1",-1.637034
"1330","Walt Lemon Jr.","CHI","G",FALSE,FALSE,TRUE,6,27.9,6,45,0.3,40,1.3,72.7,14,7,69.8,5.7,9,3.3,5.3,1.3,1.8,5,0.2,0.7,3.8,"shooting2",0.9762964
"1331","Walt Lemon Jr.","CHI","G",FALSE,FALSE,TRUE,6,27.9,6,45,0.3,40,1.3,72.7,14,7,69.8,5.7,9,3.3,5.3,1.3,1.8,5,0.2,0.7,3.8,"others1",-2.703358
"1332","Walt Lemon Jr.","CHI","G",FALSE,FALSE,TRUE,6,27.9,6,45,0.3,40,1.3,72.7,14,7,69.8,5.7,9,3.3,5.3,1.3,1.8,5,0.2,0.7,3.8,"others2",3.918025
"1333","Wayne Ellington","DET","G",FALSE,FALSE,TRUE,53,24.5,0.9,54.1,2.6,37.1,0.7,79.6,2.2,76,14.7,3.7,-0.1,1.3,4.8,0.8,1,1.4,0.1,0.3,1.8,"shooting1",2.996038
"1334","Wayne Ellington","DET","G",FALSE,FALSE,TRUE,53,24.5,0.9,54.1,2.6,37.1,0.7,79.6,2.2,76,14.7,3.7,-0.1,1.3,4.8,0.8,1,1.4,0.1,0.3,1.8,"shooting2",-0.6767157
"1335","Wayne Ellington","DET","G",FALSE,FALSE,TRUE,53,24.5,0.9,54.1,2.6,37.1,0.7,79.6,2.2,76,14.7,3.7,-0.1,1.3,4.8,0.8,1,1.4,0.1,0.3,1.8,"others1",0.8333327
"1336","Wayne Ellington","DET","G",FALSE,FALSE,TRUE,53,24.5,0.9,54.1,2.6,37.1,0.7,79.6,2.2,76,14.7,3.7,-0.1,1.3,4.8,0.8,1,1.4,0.1,0.3,1.8,"others2",0.89633
"1337","Wendell Carter Jr.","CHI","C",TRUE,FALSE,FALSE,44,25.2,4,51.1,0.1,18.8,2,79.5,14.1,4,62.4,6.6,-2.7,1.2,10.6,0.9,0.6,1.8,1.3,2,5,"shooting1",-2.35267
"1338","Wendell Carter Jr.","CHI","C",TRUE,FALSE,FALSE,44,25.2,4,51.1,0.1,18.8,2,79.5,14.1,4,62.4,6.6,-2.7,1.2,10.6,0.9,0.6,1.8,1.3,2,5,"shooting2",0.5754314
"1339","Wendell Carter Jr.","CHI","C",TRUE,FALSE,FALSE,44,25.2,4,51.1,0.1,18.8,2,79.5,14.1,4,62.4,6.6,-2.7,1.2,10.6,0.9,0.6,1.8,1.3,2,5,"others1",-2.832978
"1340","Wendell Carter Jr.","CHI","C",TRUE,FALSE,FALSE,44,25.2,4,51.1,0.1,18.8,2,79.5,14.1,4,62.4,6.6,-2.7,1.2,10.6,0.9,0.6,1.8,1.3,2,5,"others2",-2.55198
"1341","Wes Iwundu","ORL","F",FALSE,TRUE,FALSE,68,18.1,1.2,43.1,0.4,36.7,1.2,81.6,11.2,25.7,38.3,2.7,-4.7,0.9,4.2,0.5,0.4,1.1,0.3,0.5,2.2,"shooting1",0.4508483
"1342","Wes Iwundu","ORL","F",FALSE,TRUE,FALSE,68,18.1,1.2,43.1,0.4,36.7,1.2,81.6,11.2,25.7,38.3,2.7,-4.7,0.9,4.2,0.5,0.4,1.1,0.3,0.5,2.2,"shooting2",-0.6828931
"1343","Wes Iwundu","ORL","F",FALSE,TRUE,FALSE,68,18.1,1.2,43.1,0.4,36.7,1.2,81.6,11.2,25.7,38.3,2.7,-4.7,0.9,4.2,0.5,0.4,1.1,0.3,0.5,2.2,"others1",1.754698
